qr_content,label,group_vpa,length,vpa_local_entropy,vpa_handle_entropy,vpa_length,digits_ratio,amount_value,vpa_age_proxy,num_parameters,has_suspicious_keywords,is_valid_vpa,bank_handle,risky_handle,amount_is_integer,amount_suspicious,location_risk_proxy
upi://pay?pa=payment8944pay@bonus&pn=Payment%20Support&am=900.00,1,payment8944pay@bonus,67,3.2359263506290326,2.321928094887362,20,0.2,911.02,14,3,0,1,0,1,0,0,1
upi://pay?pa=neha6404@xpay&pn=Neha%20Khan&am=456.31,1,neha6404@xpay,54,2.75,2.0,13,0.3076923076923077,462.56,46,3,0,1,0,1,0,0,1
upi://pay?pa=payment1709@bonus&pn=Payment%20Support&am=200.00,1,payment1709@bonus,63,3.4594316186372973,2.321928094887362,17,0.23529411764705882,204.76,10,3,0,1,0,1,0,0,1
upi://pay?pa=sneha8172@online&pn=Sneha%20Das&am=124.76,1,sneha8172@online,54,3.169925001442312,2.2516291673878226,16,0.25,121.41,28,3,0,1,0,1,0,0,1
upi://pay?pa=verify4305secure@pay&pn=Verify%20Account&am=286.32,1,verify4305secure@pay,66,3.577819531114783,1.584962500721156,20,0.2,280.16,20,3,1,1,0,1,0,0,1
upi://pay?pa=secure.login586@hdfc&pn=Secure%20Login&am=495.23,0,secure.login586@hdfc,59,3.773557262275186,2.0,20,0.15,498.15,63,3,1,1,1,0,0,0,0
upi://pay?pa=kiran_reddy379@okaxis&pn=Kiran%20Reddy&am=101.40,0,kiran_reddy379@okaxis,61,3.521640636343318,2.584962500721156,21,0.14285714285714285,102.12,60,3,0,1,1,0,0,0,0
upi://pay?pa=secure9765secure@verify&pn=Secure%20Login&am=1000.00,1,secure9765secure@verify,66,3.0,2.584962500721156,23,0.17391304347826086,972.02,34,3,1,1,0,1,0,0,1
upi://pay?pa=service7245@online&pn=Service%20Team&am=104.72,1,service7245@online,61,3.2776134368191157,2.2516291673878226,18,0.2222222222222222,104.07,8,3,0,1,0,1,0,0,1
upi://pay?pa=secure988@paytm&pn=Secure%20Login&am=5000.00,1,secure988@paytm,56,2.725480556997868,2.321928094887362,15,0.2,5025.25,57,3,1,1,1,0,0,0,0
upi://pay?pa=help9888@hdfc&pn=Help%20Desk&am=500.00,1,help9888@hdfc,51,2.4056390622295662,2.0,13,0.3076923076923077,507.14,58,3,0,1,1,0,0,0,0
upi://pay?pa=update6831@pay&pn=Update%20KYC&am=340.16,1,update6831@pay,50,3.3219280948873626,1.584962500721156,14,0.2857142857142857,336.41,3,3,1,1,0,1,0,0,1
upi://pay?pa=service1356@unknown&pn=Service%20Team&am=200.00,1,service1356@unknown,58,3.2776134368191157,2.128085278891394,19,0.21052631578947367,199.81,41,3,0,1,0,1,0,0,1
upi://pay?pa=secure3667care@upi&pn=Secure%20Login&am=300.00,1,secure3667care@upi,56,3.0391486719030705,1.584962500721156,18,0.2222222222222222,305.65,54,3,1,1,1,0,0,0,0
upi://pay?pa=secure8240@paytm&pn=Secure%20Login&am=443.30,1,secure8240@paytm,57,3.1219280948873624,2.321928094887362,16,0.25,455.37,46,3,1,1,1,0,0,0,0
upi://pay?pa=update3920@pay&pn=Update%20KYC&am=5000.00,1,update3920@pay,56,3.3219280948873626,1.584962500721156,14,0.2857142857142857,4919.09,52,3,1,1,0,1,0,0,1
upi://pay?pa=service_team35@secure&pn=Service%20Team&am=260.17,0,service_team35@secure,61,3.4677201004744993,2.2516291673878226,21,0.09523809523809523,256.31,53,3,0,1,0,1,0,0,1
upi://pay?pa=aman.reddy661@kotak&pn=Aman%20Reddy&am=200.00,0,aman.reddy661@kotak,57,3.238901256602631,1.9219280948873623,19,0.15789473684210525,205.28,60,3,0,1,1,0,0,0,0
upi://pay?pa=rahul3902help@pay&pn=Rahul%20Gupta&am=73.96,1,rahul3902help@pay,53,3.3927474104487847,1.584962500721156,17,0.23529411764705882,73.5,43,3,0,1,0,1,0,0,1
upi://pay?pa=service5114@okhdfcbank&pn=Service%20Team&am=1000.00,1,service5114@okhdfcbank,65,3.095795255000934,3.1219280948873624,22,0.18181818181818182,1013.1,46,3,0,1,1,0,0,0,0
upi://pay?pa=arjun3506pay@bonus&pn=Arjun%20Patel&am=1000.00,1,arjun3506pay@bonus,60,3.4182958340544896,2.321928094887362,18,0.2222222222222222,1006.74,37,3,0,1,0,1,0,0,1
upi://pay?pa=payment4795pay@secure&pn=Payment%20Support&am=1500.00,1,payment4795pay@secure,68,3.3787834934861753,2.2516291673878226,21,0.19047619047619047,1480.7,34,3,0,1,0,1,0,0,1
upi://pay?pa=verify6473secure@kotak&pn=Verify%20Account&am=200.00,0,verify6473secure@kotak,64,3.577819531114783,1.9219280948873623,22,0.18181818181818182,201.84,54,3,1,1,1,0,0,0,0
upi://pay?pa=vikram.gupta@support&pn=Vikram%20Gupta&am=384.16,0,vikram.gupta@support,58,3.4182958340544896,2.521640636343318,20,0.0,387.75,30,3,0,1,0,1,0,0,1
upi://pay?pa=service.team@axis&pn=Service%20Team&am=265.10,0,service.team@axis,55,3.188721875540867,2.0,17,0.0,266.57,81,3,0,1,1,0,0,0,0
upi://pay?pa=help4350@support&pn=Help%20Desk&am=125.09,1,help4350@support,51,3.0,2.521640636343318,16,0.25,122.09,38,3,0,1,0,1,0,0,1
upi://pay?pa=update7962@xpay&pn=Update%20KYC&am=500.00,1,update7962@xpay,54,3.3219280948873626,2.0,15,0.26666666666666666,514.86,18,3,1,1,0,1,0,0,1
upi://pay?pa=service_team100@ybl&pn=Service%20Team&am=145.96,0,service_team100@ybl,62,3.456564762130954,1.584962500721156,19,0.15789473684210525,145.09,83,3,0,1,1,0,0,0,0
upi://pay?pa=verify5771secure@help&pn=Verify%20Account&am=447.16,0,verify5771secure@help,65,3.452819531114783,2.0,21,0.19047619047619047,450.87,50,3,1,1,0,1,0,0,1
upi://pay?pa=priya6266@service&pn=Priya%20Sharma&am=1500.00,1,priya6266@service,60,2.6416041678685938,2.521640636343318,17,0.23529411764705882,1534.72,11,3,0,1,0,1,0,0,1
upi://pay?pa=secure5393@sbi&pn=Secure%20Login&am=900.00,1,secure5393@sbi,55,2.9219280948873623,1.584962500721156,14,0.2857142857142857,895.86,48,3,1,1,1,0,0,0,0
upi://pay?pa=rahul1257@okaxis&pn=Rahul%20Das&am=319.66,1,rahul1257@okaxis,52,3.169925001442312,2.584962500721156,16,0.25,324.91,55,3,0,1,1,0,0,0,0
upi://pay?pa=verify_account@okaxis&pn=Verify%20Account&am=118.85,0,verify_account@okaxis,64,3.6644977792004614,2.584962500721156,21,0.0,122.21,82,3,1,1,1,0,0,0,0
upi://pay?pa=service5514@okhdfcbank&pn=Service%20Team&am=200.00,1,service5514@okhdfcbank,65,3.095795255000934,3.1219280948873624,22,0.18181818181818182,198.31,57,3,0,1,1,0,0,0,0
upi://pay?pa=help3986@bonus&pn=Help%20Desk&am=1000.00,1,help3986@bonus,50,3.0,2.321928094887362,14,0.2857142857142857,994.32,5,3,0,1,0,1,0,0,1
upi://pay?pa=secure5318@help&pn=Secure%20Login&am=200.00,1,secure5318@help,56,3.1219280948873624,2.0,15,0.26666666666666666,204.87,5,3,1,1,0,1,0,0,1
upi://pay?pa=aman8882@gift&pn=Aman%20Khan&am=136.16,1,aman8882@gift,48,2.1556390622295662,2.0,13,0.3076923076923077,133.38,58,3,0,1,0,1,0,0,1
upi://pay?pa=service.team@icici&pn=Service%20Team&am=52.41,0,service.team@icici,60,3.188721875540867,0.9709505944546686,18,0.0,50.93,58,3,0,1,1,0,0,0,0
upi://pay?pa=update9082@secure&pn=Update%20KYC&am=100.00,1,update9082@secure,59,3.3219280948873626,2.2516291673878226,17,0.23529411764705882,102.45,47,3,1,1,0,1,0,0,1
upi://pay?pa=sneha9700care@gift&pn=Sneha%20Das&am=100.00,1,sneha9700care@gift,58,3.238901256602631,2.0,18,0.2222222222222222,101.93,60,3,0,1,0,1,0,0,1
upi://pay?pa=pooja7925@gift&pn=Pooja%20Chawla&am=478.45,1,pooja7925@gift,54,2.94770277922009,2.0,14,0.2857142857142857,492.02,37,3,0,1,0,1,0,0,1
upi://pay?pa=help7744@pay&pn=Help%20Desk&am=200.00,1,help7744@pay,47,2.5,1.584962500721156,12,0.3333333333333333,194.7,11,3,0,1,0,1,0,0,1
upi://pay?pa=pooja.nair323@ybl&pn=Pooja%20Nair&am=377.65,0,pooja.nair323@ybl,57,3.238901256602631,1.584962500721156,17,0.17647058823529413,369.86,58,3,0,1,1,0,0,0,0
upi://pay?pa=secure2749@online&pn=Secure%20Login&am=300.00,1,secure2749@online,58,3.1219280948873624,2.2516291673878226,17,0.23529411764705882,292.9,44,3,1,1,0,1,0,0,1
upi://pay?pa=secure3114@support&pn=Secure%20Login&am=75.52,0,secure3114@support,61,2.9219280948873623,2.521640636343318,18,0.2222222222222222,76.35,26,3,1,1,0,1,0,0,1
upi://pay?pa=kiran4760@service&pn=Kiran%20Nair&am=500.00,1,kiran4760@service,58,3.169925001442312,2.521640636343318,17,0.23529411764705882,503.18,26,3,0,1,0,1,0,0,1
upi://pay?pa=secure2118@sbi&pn=Secure%20Login&am=900.00,1,secure2118@sbi,52,2.9219280948873623,1.584962500721156,14,0.2857142857142857,892.4,43,3,1,1,1,0,0,0,0
upi://pay?pa=help197care@ybl&pn=Help%20Desk&am=900.00,1,help197care@ybl,56,3.2776134368191157,1.584962500721156,15,0.2,876.1,50,3,0,1,1,0,0,0,0
upi://pay?pa=update1636pay@ybl&pn=Update%20KYC&am=5000.00,0,update1636pay@ybl,55,3.238901256602631,1.584962500721156,17,0.23529411764705882,5041.9,33,3,1,1,1,0,0,0,0
upi://pay?pa=help1915care@online&pn=Help%20Desk&am=5000.00,1,help1915care@online,57,3.2516291673878226,2.2516291673878226,19,0.21052631578947367,5021.04,54,3,0,1,0,1,0,0,1
upi://pay?pa=secure2726care@gift&pn=Secure%20Login&am=475.32,1,secure2726care@gift,58,3.0391486719030705,2.0,19,0.21052631578947367,464.28,21,3,1,1,0,1,0,0,1
upi://pay?pa=aman4435@icici&pn=Aman%20Sharma&am=100.00,1,aman4435@icici,56,2.5,0.9709505944546686,14,0.2857142857142857,102.45,41,3,0,1,1,0,0,0,0
upi://pay?pa=service5298secure@ybl&pn=Service%20Team&am=100.00,1,service5298secure@ybl,60,3.2639334294856335,1.584962500721156,21,0.19047619047619047,98.19,60,3,0,1,1,0,0,0,0
upi://pay?pa=update4968secure@support&pn=Update%20KYC&am=15.56,1,update4968secure@support,60,3.577819531114783,2.521640636343318,24,0.16666666666666666,15.79,42,3,1,1,0,1,0,0,1
upi://pay?pa=anita5838@verify&pn=Anita%20Nair&am=500.00,1,anita5838@verify,54,2.725480556997868,2.584962500721156,16,0.25,511.55,26,3,0,1,0,1,0,0,1
upi://pay?pa=kiran2152@bonus&pn=Kiran%20Nair&am=467.84,1,kiran2152@bonus,53,2.94770277922009,2.321928094887362,15,0.26666666666666666,470.07,53,3,0,1,0,1,0,0,1
upi://pay?pa=aman7814@gift&pn=Aman%20Singh&am=300.00,1,aman7814@gift,51,2.75,2.0,13,0.3076923076923077,295.44,22,3,0,1,0,1,0,0,1
upi://pay?pa=pooja_gupta265@ybl&pn=Pooja%20Gupta&am=243.26,0,pooja_gupta265@ybl,61,3.3787834934861753,1.584962500721156,18,0.16666666666666666,240.48,76,3,0,1,1,0,0,0,0
upi://pay?pa=helpdesk597@help&pn=Help%20Desk&am=181.20,0,helpdesk597@help,53,3.2776134368191157,2.0,16,0.1875,185.39,19,3,0,1,0,1,0,0,1
upi://pay?pa=kiran7186@bonus&pn=Kiran%20Sharma&am=500.00,1,kiran7186@bonus,54,3.169925001442312,2.321928094887362,15,0.26666666666666666,493.95,41,3,0,1,0,1,0,0,1
upi://pay?pa=update5236pay@axis&pn=Update%20KYC&am=165.20,1,update5236pay@axis,58,3.3927474104487847,2.0,18,0.2222222222222222,167.64,49,3,1,1,1,0,0,0,0
upi://pay?pa=service5083@pay&pn=Service%20Team&am=300.00,1,service5083@pay,57,3.2776134368191157,1.584962500721156,15,0.26666666666666666,308.82,30,3,0,1,0,1,0,0,1
upi://pay?pa=pooja4738@help&pn=Pooja%20Khan&am=900.00,1,pooja4738@help,52,2.94770277922009,2.0,14,0.2857142857142857,926.99,14,3,0,1,0,1,0,0,1
upi://pay?pa=sneha6135@secure&pn=Sneha%20Iyer&am=5000.00,1,sneha6135@secure,59,3.169925001442312,2.2516291673878226,16,0.25,5010.04,53,3,0,1,0,1,0,0,1
upi://pay?pa=sneha5849secure@unknown&pn=Sneha%20Gupta&am=200.00,1,sneha5849secure@unknown,63,3.456564762130954,2.128085278891394,23,0.17391304347826086,203.92,16,3,0,1,0,1,0,0,1
upi://pay?pa=secure9277@online&pn=Secure%20Login&am=162.96,1,secure9277@online,55,2.9219280948873623,2.2516291673878226,17,0.23529411764705882,167.75,17,3,1,1,0,1,0,0,1
upi://pay?pa=arjun_das103@hdfc&pn=Arjun%20Das&am=319.78,0,arjun_das103@hdfc,57,3.4182958340544896,2.0,17,0.17647058823529413,317.38,69,3,0,1,1,0,0,0,0
upi://pay?pa=update8413pay@kotak&pn=Update%20KYC&am=1000.00,1,update8413pay@kotak,62,3.3927474104487847,1.9219280948873623,19,0.21052631578947367,985.14,68,3,1,1,1,0,0,0,0
upi://pay?pa=payment7680@icici&pn=Payment%20Support&am=900.00,1,payment7680@icici,61,3.4594316186372973,0.9709505944546686,17,0.23529411764705882,879.17,59,3,0,1,1,0,0,0,0
upi://pay?pa=arjun2533@pay&pn=Arjun%20Singh&am=500.00,1,arjun2533@pay,55,2.94770277922009,1.584962500721156,13,0.3076923076923077,489.23,16,3,0,1,0,1,0,0,1
upi://pay?pa=service3889@xpay&pn=Service%20Team&am=398.56,1,service3889@xpay,57,3.095795255000934,2.0,16,0.25,407.01,32,3,0,1,0,1,0,0,1
upi://pay?pa=arjun2203help@okaxis&pn=Arjun%20Nair&am=900.00,1,arjun2203help@okaxis,59,3.546593564294939,2.584962500721156,20,0.2,904.79,39,3,0,1,1,0,0,0,0
upi://pay?pa=aman.gupta@verify&pn=Aman%20Gupta&am=248.21,0,aman.gupta@verify,57,2.8464393446710154,2.584962500721156,17,0.0,253.78,52,3,0,1,0,1,0,0,1
upi://pay?pa=service3624care@hdfc&pn=Service%20Team&am=100.00,1,service3624care@hdfc,58,3.323231428797621,2.0,20,0.2,101.74,37,3,0,1,1,0,0,0,0
upi://pay?pa=service3846@unknown&pn=Service%20Team&am=1000.00,1,service3846@unknown,61,3.2776134368191157,2.128085278891394,19,0.21052631578947367,1010.42,16,3,0,1,0,1,0,0,1
upi://pay?pa=kiran_gupta@paytm&pn=Kiran%20Gupta&am=200.00,0,kiran_gupta@paytm,56,3.2776134368191157,2.321928094887362,17,0.0,201.31,82,3,0,1,1,0,0,0,0
upi://pay?pa=secure225@kotak&pn=Secure%20Login&am=200.00,1,secure225@kotak,58,2.725480556997868,1.9219280948873623,15,0.2,194.58,72,3,1,1,1,0,0,0,0
upi://pay?pa=aman5509@secure&pn=Aman%20Singh&am=5000.00,1,aman5509@secure,58,2.5,2.2516291673878226,15,0.26666666666666666,5111.68,21,3,0,1,0,1,0,0,1
upi://pay?pa=sneha4807pay@help&pn=Sneha%20Iyer&am=108.83,1,sneha4807pay@help,57,3.4182958340544896,2.0,17,0.23529411764705882,108.29,34,3,0,1,0,1,0,0,1
upi://pay?pa=kiran7404@gift&pn=Kiran%20Sharma&am=100.00,1,kiran7404@gift,57,2.94770277922009,2.0,14,0.2857142857142857,100.36,59,3,0,1,0,1,0,0,1
upi://pay?pa=priya1447help@secure&pn=Priya%20Iyer&am=1000.00,1,priya1447help@secure,59,3.3927474104487847,2.2516291673878226,20,0.2,971.32,22,3,0,1,0,1,0,0,1
upi://pay?pa=anita_patel585@kotak&pn=Anita%20Patel&am=357.96,0,anita_patel585@kotak,59,3.1820058147602133,1.9219280948873623,20,0.15,367.33,72,3,0,1,1,0,0,0,0
upi://pay?pa=vikram2959care@online&pn=Vikram%20Sharma&am=1500.00,1,vikram2959care@online,64,3.3787834934861753,2.2516291673878226,21,0.19047619047619047,1536.25,11,3,0,1,0,1,0,0,1
upi://pay?pa=arjun1984@secure&pn=Arjun%20Iyer&am=1000.00,1,arjun1984@secure,55,3.169925001442312,2.2516291673878226,16,0.25,1002.6,46,3,0,1,0,1,0,0,1
upi://pay?pa=vikram.iyer@hdfc&pn=Vikram%20Iyer&am=156.11,0,vikram.iyer@hdfc,53,3.095795255000934,2.0,16,0.0,156.83,59,3,0,1,1,0,0,0,0
upi://pay?pa=arjun_iyer868@okhdfcbank&pn=Arjun%20Iyer&am=97.49,0,arjun_iyer868@okhdfcbank,61,3.3927474104487847,3.1219280948873624,24,0.125,98.69,59,3,0,1,1,0,0,0,0
upi://pay?pa=vikram7772@hdfc&pn=Vikram%20Iyer&am=18.74,1,vikram7772@hdfc,54,2.8464393446710154,2.0,15,0.26666666666666666,18.48,39,3,0,1,1,0,0,0,0
upi://pay?pa=verify4102@gift&pn=Verify%20Account&am=363.40,1,verify4102@gift,60,3.3219280948873626,2.0,15,0.26666666666666666,357.34,58,3,1,1,0,1,0,0,1
upi://pay?pa=rahul4654@paytm&pn=Rahul%20Reddy&am=48.34,1,rahul4654@paytm,53,2.94770277922009,2.321928094887362,15,0.26666666666666666,48.84,44,3,0,1,1,0,0,0,0
upi://pay?pa=priya_chawla148@sbi&pn=Priya%20Chawla&am=221.31,1,priya_chawla148@sbi,61,3.589898095464288,1.584962500721156,19,0.15789473684210525,216.06,77,3,0,1,1,0,0,0,0
upi://pay?pa=aman_reddy@okhdfcbank&pn=Aman%20Reddy&am=249.88,0,aman_reddy@okhdfcbank,63,2.9219280948873623,3.1219280948873624,21,0.0,249.19,65,3,0,1,1,0,0,0,0
upi://pay?pa=payment8980@support&pn=Payment%20Support&am=100.00,1,payment8980@support,64,3.2776134368191157,2.521640636343318,19,0.21052631578947367,99.96,37,3,0,1,0,1,0,0,1
upi://pay?pa=service7395secure@icici&pn=Service%20Team&am=500.00,1,service7395secure@icici,65,3.2639334294856335,0.9709505944546686,23,0.17391304347826086,496.44,40,3,0,1,1,0,0,0,0
upi://pay?pa=priya4965@barodampay&pn=Priya%20Sharma&am=300.00,1,priya4965@barodampay,63,3.169925001442312,2.8464393446710154,20,0.2,294.33,38,3,0,1,1,0,0,0,0
upi://pay?pa=vikram_chawla121@kotak&pn=Vikram%20Chawla&am=67.30,0,vikram_chawla121@kotak,61,3.577819531114783,1.9219280948873623,22,0.13636363636363635,66.72,65,3,0,1,1,0,0,0,0
upi://pay?pa=arjun6371@upi&pn=Arjun%20Gupta&am=900.00,1,arjun6371@upi,56,3.169925001442312,1.584962500721156,13,0.3076923076923077,891.23,65,3,0,1,1,0,0,0,0
upi://pay?pa=verify4821@icici&pn=Verify%20Account&am=200.00,1,verify4821@icici,60,3.3219280948873626,0.9709505944546686,16,0.25,199.99,41,3,1,1,1,0,0,0,0
upi://pay?pa=rahul.gupta574@paytm&pn=Rahul%20Gupta&am=400.76,0,rahul.gupta574@paytm,61,3.521640636343318,2.321928094887362,20,0.15,404.96,75,3,0,1,1,0,0,0,0
upi://pay?pa=sneha1554@unknown&pn=Sneha%20Das&am=5000.00,1,sneha1554@unknown,54,2.94770277922009,2.128085278891394,17,0.23529411764705882,5140.47,40,3,0,1,0,1,0,0,1
upi://pay?pa=aman6068@online&pn=Aman%20Khan&am=5000.00,1,aman6068@online,56,2.5,2.2516291673878226,15,0.26666666666666666,4893.25,17,3,0,1,0,1,0,0,1
upi://pay?pa=arjunsingh@online&pn=Arjun%20Singh&am=191.92,0,arjunsingh@online,60,3.1219280948873624,2.2516291673878226,17,0.0,196.22,41,3,0,1,0,1,0,0,1
upi://pay?pa=pooja9908help@okaxis&pn=Pooja%20Das&am=5000.00,1,pooja9908help@okaxis,60,3.238901256602631,2.584962500721156,20,0.2,4935.25,60,3,0,1,1,0,0,0,0
upi://pay?pa=neha8686@ybl&pn=Neha%20Singh&am=1500.00,1,neha8686@ybl,52,2.5,1.584962500721156,12,0.3333333333333333,1508.22,66,3,0,1,1,0,0,0,0
upi://pay?pa=priya.nair@sbi&pn=Priya%20Nair&am=468.39,0,priya.nair@sbi,55,2.721928094887362,1.584962500721156,14,0.0,469.7,67,3,0,1,1,0,0,0,0
upi://pay?pa=payment5810help@gift&pn=Payment%20Support&am=380.73,1,payment5810help@gift,67,3.640223928941852,2.0,20,0.2,382.03,4,3,0,1,0,1,0,0,1
upi://pay?pa=neha_khan@barodampay&pn=Neha%20Khan&am=250.71,0,neha_khan@barodampay,59,2.5032583347756456,2.8464393446710154,20,0.0,254.07,84,3,0,1,1,0,0,0,0
upi://pay?pa=verify1761help@pay&pn=Verify%20Account&am=500.00,1,verify1761help@pay,62,3.521640636343318,1.584962500721156,18,0.2222222222222222,496.45,38,3,1,1,0,1,0,0,1
upi://pay?pa=pooja.iyer250@help&pn=Pooja%20Iyer&am=100.00,0,pooja.iyer250@help,55,3.546593564294939,2.0,18,0.16666666666666666,98.91,19,3,0,1,0,1,0,0,1
upi://pay?pa=vikram6429help@paytm&pn=Vikram%20Chawla&am=1500.00,1,vikram6429help@paytm,66,3.807354922057604,2.321928094887362,20,0.2,1531.76,46,3,0,1,1,0,0,0,0
upi://pay?pa=aman_gupta117@sbi&pn=Aman%20Gupta&am=424.30,0,aman_gupta117@sbi,56,3.180832987205441,1.584962500721156,17,0.17647058823529413,417.17,71,3,0,1,1,0,0,0,0
upi://pay?pa=help6597@gift&pn=Help%20Desk&am=388.75,1,help6597@gift,53,3.0,2.0,13,0.3076923076923077,381.29,21,3,0,1,0,1,0,0,1
upi://pay?pa=update3920care@pay&pn=Update%20KYC&am=5000.00,1,update3920care@pay,57,3.521640636343318,1.584962500721156,18,0.2222222222222222,4854.68,25,3,1,1,0,1,0,0,1
upi://pay?pa=service7021pay@unknown&pn=Service%20Team&am=500.00,1,service7021pay@unknown,60,3.6644977792004614,2.128085278891394,22,0.18181818181818182,491.32,46,3,0,1,0,1,0,0,1
upi://pay?pa=rahul.iyer106@kotak&pn=Rahul%20Iyer&am=298.45,0,rahul.iyer106@kotak,58,3.546593564294939,1.9219280948873623,19,0.15789473684210525,298.78,56,3,0,1,1,0,0,0,0
upi://pay?pa=service.team@icici&pn=Service%20Team&am=131.43,0,service.team@icici,58,3.188721875540867,0.9709505944546686,18,0.0,131.73,86,3,0,1,1,0,0,0,0
upi://pay?pa=priya657care@pay&pn=Priya%20Khan&am=106.78,1,priya657care@pay,55,3.2516291673878226,1.584962500721156,16,0.1875,105.21,17,3,0,1,0,1,0,0,1
upi://pay?pa=priya.khan173@paytm&pn=Priya%20Khan&am=296.89,0,priya.khan173@paytm,61,3.546593564294939,2.321928094887362,19,0.15789473684210525,289.27,71,3,0,1,1,0,0,0,0
upi://pay?pa=secure8906@help&pn=Secure%20Login&am=200.00,1,secure8906@help,55,3.1219280948873624,2.0,15,0.26666666666666666,202.94,23,3,1,1,0,1,0,0,1
upi://pay?pa=help6064@verify&pn=Help%20Desk&am=1000.00,1,help6064@verify,57,2.75,2.584962500721156,15,0.26666666666666666,1015.48,34,3,0,1,0,1,0,0,1
upi://pay?pa=secure9991@okaxis&pn=Secure%20Login&am=344.48,1,secure9991@okaxis,57,2.6464393446710157,2.584962500721156,17,0.23529411764705882,354.77,49,3,1,1,1,0,0,0,0
upi://pay?pa=service8723@oksbi&pn=Service%20Team&am=1000.00,1,service8723@oksbi,59,3.2776134368191157,2.321928094887362,17,0.23529411764705882,1024.0,51,3,0,1,1,0,1,1,0
upi://pay?pa=service7008@barodampay&pn=Service%20Team&am=900.00,1,service7008@barodampay,61,3.095795255000934,2.8464393446710154,22,0.18181818181818182,923.01,64,3,0,1,1,0,0,0,0
upi://pay?pa=vikram_singh@barodampay&pn=Vikram%20Singh&am=100.00,0,vikram_singh@barodampay,64,3.4182958340544896,2.8464393446710154,23,0.0,101.79,67,3,0,1,1,0,0,0,0
upi://pay?pa=help3993care@barodampay&pn=Help%20Desk&am=100.00,1,help3993care@barodampay,64,3.084962500721156,2.8464393446710154,23,0.17391304347826086,100.69,58,3,0,1,1,0,0,0,0
upi://pay?pa=anita.iyer584@unknown&pn=Anita%20Iyer&am=100.00,0,anita.iyer584@unknown,60,3.3927474104487847,2.128085278891394,21,0.14285714285714285,97.77,11,3,0,1,0,1,0,0,1
upi://pay?pa=anita.chawla@gift&pn=Anita%20Chawla&am=180.03,0,anita.chawla@gift,57,2.9182958340544896,2.0,17,0.0,181.35,15,3,0,1,0,1,0,0,1
upi://pay?pa=pooja_das323@barodampay&pn=Pooja%20Das&am=91.66,0,pooja_das323@barodampay,57,3.084962500721156,2.8464393446710154,23,0.13043478260869565,89.22,64,3,0,1,1,0,0,0,0
upi://pay?pa=neha_singh794@barodampay&pn=Neha%20Singh&am=495.54,1,neha_singh794@barodampay,62,3.3927474104487847,2.8464393446710154,24,0.125,507.0,74,3,0,1,1,0,1,1,0
upi://pay?pa=kiran3895@gift&pn=Kiran%20Nair&am=900.00,1,kiran3895@gift,54,3.169925001442312,2.0,14,0.2857142857142857,899.02,10,3,0,1,0,1,0,0,1
upi://pay?pa=kiran5306@kotak&pn=Kiran%20Singh&am=5000.00,1,kiran5306@kotak,56,3.169925001442312,1.9219280948873623,15,0.26666666666666666,5059.24,62,3,0,1,1,0,0,0,0
upi://pay?pa=pooja_khan@sbi&pn=Pooja%20Khan&am=257.30,0,pooja_khan@sbi,55,2.9219280948873623,1.584962500721156,14,0.0,250.39,70,3,0,1,1,0,0,0,0
upi://pay?pa=kirandas@paytm&pn=Kiran%20Das&am=345.25,0,kirandas@paytm,52,2.75,2.321928094887362,14,0.0,345.96,65,3,0,1,1,0,0,0,0
upi://pay?pa=updatekyc392@unknown&pn=Update%20KYC&am=300.98,0,updatekyc392@unknown,57,3.584962500721156,2.128085278891394,20,0.15,297.39,30,3,1,1,0,1,0,0,1
upi://pay?pa=vikram7176@service&pn=Vikram%20Nair&am=200.00,1,vikram7176@service,61,3.1219280948873624,2.521640636343318,18,0.2222222222222222,197.42,10,3,0,1,0,1,0,0,1
upi://pay?pa=update_kyc349@ybl&pn=Update%20KYC&am=368.90,0,update_kyc349@ybl,58,3.7004397181410926,1.584962500721156,17,0.17647058823529413,366.46,69,3,1,1,1,0,0,0,0
upi://pay?pa=update1900pay@gift&pn=Update%20KYC&am=451.76,1,update1900pay@gift,56,3.238901256602631,2.0,18,0.2222222222222222,438.22,14,3,1,1,0,1,0,0,1
upi://pay?pa=help9111@paytm&pn=Help%20Desk&am=500.00,1,help9111@paytm,50,2.4056390622295662,2.321928094887362,14,0.2857142857142857,499.0,71,3,0,1,1,0,1,1,0
upi://pay?pa=help3404@online&pn=Help%20Desk&am=1000.00,1,help3404@online,54,2.75,2.2516291673878226,15,0.26666666666666666,999.19,42,3,0,1,0,1,0,0,1
upi://pay?pa=arjun_singh@verify&pn=Arjun%20Singh&am=300.00,0,arjun_singh@verify,57,3.2776134368191157,2.584962500721156,18,0.0,306.54,28,3,0,1,0,1,0,0,1
upi://pay?pa=service3709help@unknown&pn=Service%20Team&am=180.94,1,service3709help@unknown,63,3.589898095464288,2.128085278891394,23,0.17391304347826086,180.38,41,3,0,1,0,1,0,0,1
upi://pay?pa=service4137@ybl&pn=Service%20Team&am=494.23,1,service4137@ybl,57,3.2776134368191157,1.584962500721156,15,0.26666666666666666,490.18,62,3,0,1,1,0,0,0,0
upi://pay?pa=update1673care@axis&pn=Update%20KYC&am=5000.00,1,update1673care@axis,60,3.521640636343318,2.0,19,0.21052631578947367,5148.42,50,3,1,1,1,0,0,0,0
upi://pay?pa=kiran_singh@upi&pn=Kiran%20Singh&am=127.85,0,kiran_singh@upi,52,3.095795255000934,1.584962500721156,15,0.0,128.4,76,3,0,1,1,0,0,0,0
